time,label
22200,3
22250,3
22300,3
22350,3
22400,3
22450,3
22500,3
22550,3
22600,3
22650,3
22700,3
22750,3
22800,3
22850,3
22900,3
22950,3
23000,3
23050,3
23100,3
23150,3
23200,3
23250,3
23300,3
23350,3
23400,3
23450,3
23500,3
23550,3
23600,3
23650,3
23700,3
23750,3
23800,3
23850,3
23900,3
23950,3
24000,3
24050,3
24100,3
24150,3
24200,3
24250,3
24300,3
24350,3
24400,3
24450,3
24500,3
24550,3
24600,3
24650,3
24700,3
24750,3
24800,3
24850,3
24900,3
24950,3
25000,3
25050,4
25100,4
25150,4
25200,4
25250,4
25300,4
25350,4
25400,4
25800,0
25850,0
25900,0
25950,0
26000,0
26050,0
26100,0
26150,0
26200,0
26250,0
26300,0
26350,0
26400,0
26450,0
26500,0
26550,0
26600,0
26650,0
26700,0
26750,0
26800,0
26850,0
26900,0
26950,0
27000,0
27050,0
27100,0
27150,0
27200,0
27250,0
27300,0
27350,0
27400,0
27450,0
27500,0
27550,0
27600,0
27650,0
27700,0
27750,0
27800,0
27850,0
27900,0
27950,3
28000,3
28050,3
28100,3
28150,3
28200,3
28250,3
28300,3
28350,3
28400,3
28450,3
28500,3
28550,3
28600,3
28650,3
28700,3
28750,3
28800,3
28850,3
28900,3
28950,3
29000,3
29050,3
29100,3
29150,3
29200,3
29250,3
29300,3
29350,3
29400,3
29450,3
29500,3
29550,3
29600,3
29650,3
29700,3
29750,3
29800,3
29850,3
29900,3
29950,3
30000,3
30050,3
30100,3
30150,3
30200,3
30250,3
30300,3
30350,3
30400,3
30450,3
30500,3
30550,3
30600,3
30650,3
30700,3
30750,3
30800,3
30850,3
30900,3
30950,3
31000,3
31050,3
31100,3
31150,3
31200,3
31250,3
31300,3
31350,3
31400,3
31450,3
31500,3
31550,3
31600,3
31650,3
31700,3
31750,3
31800,3
31850,3
31900,3
31950,3
32000,3
32050,3
32100,3
32150,3
32200,3
32250,3
32300,3
32350,3
32400,3
32450,3
32500,3
32550,3
32600,3
32650,3
32700,3
32750,3
32800,3
32850,3
32900,3
32950,3
33000,3
33050,3
33100,3
33150,3
33200,3
33250,3
33300,3
33350,3
33400,3
33450,3
33500,3
33550,3
33600,3
33650,3
33700,3
33750,3
33800,3
33850,3
33900,3
33950,3
34000,3
34050,3
34100,3
34150,3
34200,3
34250,3
34300,3
34350,3
34400,3
34450,3
34500,3
34550,3
34600,3
34650,3
34700,3
34750,3
34800,3
34850,3
34900,3
34950,3
35000,3
35050,3
35100,3
35150,3
35200,3
35250,3
35300,3
35350,3
35400,3
35450,3
35500,3
35550,3
35600,3
35650,3
35700,3
35750,3
35800,3
35850,3
35900,3
35950,3
36000,3
36050,3
36100,3
36150,3
36200,3
36250,3
36300,3
36350,3
36400,3
36450,3
36500,3
36550,3
36600,3
36650,3
36700,3
36750,3
36800,3
36850,3
36900,3
36950,3
37000,3
37050,3
37100,3
37150,3
37200,3
37250,3
37300,3
37350,3
37400,3
37450,3
37500,3
37550,3
37600,3
37650,3
37700,3
37750,3
37800,3
37850,3
37900,3
37950,3
38000,3
38050,3
38100,3
38150,3
38200,3
38250,3
38300,3
38350,3
38400,3
38450,3
38500,3
38550,3
38600,3
38650,3
38700,3
38750,3
38800,3
38850,3
38900,3
38950,3
39000,3
39050,3
39100,3
39150,3
39200,3
39250,3
39300,3
39350,3
39400,3
39450,3
39500,3
39550,3
39600,3
39650,3
39700,3
39750,3
39800,3
39850,3
39900,3
39950,3
40000,3
40050,3
40100,3
40150,3
40200,3
40250,3
40300,3
40350,3
40400,3
40450,3
40500,3
40550,1
40600,1
40650,1
40700,1
40750,1
40800,1
40850,1
40900,1
40950,1
41000,1
41050,1
41100,1
41150,1
41200,1
41250,1
41300,1
41350,1
41400,1
41450,1
41500,1
41550,1
41600,4
41650,4
41700,4
41750,4
41800,4
41850,4
41900,4
41950,4
42000,4
42050,4
42100,4
42150,4
42200,4
42250,4
42300,4
42350,4
42400,4
42450,4
42500,4
42550,4
42600,4
42650,4
42700,4
42750,4
42800,4
42850,4
42900,4
42950,4
43000,4
43050,4
43100,4
43150,4
43200,4
43250,4
43300,4
43350,4
43400,4
43450,4
43500,4
43550,4
43600,4
43650,4
43700,4
43750,4
43800,4
43850,4
43900,4
43950,4
44000,4
44050,4
44100,4
44150,4
44200,4
44250,4
44300,4
44350,4
44400,4
44450,4
44500,4
44550,4
44600,4
44650,4
44700,4
44750,4
44800,4
44850,4
44900,4
44950,4
45000,4
45050,4
45100,4
45150,4
45200,4
45250,4
45300,4
45350,4
45400,4
45450,4
45500,4
45550,4
45600,4
45650,4
45700,4
45750,0
45800,0
45850,0
45900,0
45950,0
46000,0
46050,0
46100,0
46150,0
46200,0
46250,0
46300,0
46350,0
46400,0
46450,0
46500,0
46550,0
46600,0
46650,0
46700,0
46750,0
46800,0
46850,0
46900,0
46950,0
47000,0
47050,0
47100,0
47150,0
47200,0
47250,0
47300,0
47350,0
47400,4
47450,4
47500,4
47550,4
47600,4
47650,4
47700,4
47750,4
47800,4
47850,4
47900,4
47950,4
48000,4
48050,4
48100,4
48150,4
48200,4
48250,4
48300,4
48350,4
48400,4
48450,4
48500,4
48550,4
48600,4
48650,4
48700,4
48750,4
48800,4
48850,4
48900,4
48950,4
49000,4
49050,4
49100,4
49150,4
49200,4
49250,4
49300,4
49350,4
49400,4
49450,4
49500,4
49550,4
49600,0
49650,0
49700,0
49750,0
49800,0
49850,0
49900,0
49950,0
50000,0
50050,0
50100,0
50150,0
50200,0
50250,0
50300,0
50350,0
50400,0
50450,0
50500,0
50550,0
50600,0
50650,0
50700,0
50750,0
50800,0
50850,0
50900,0
50950,0
51000,0
51050,0
51100,0
51150,0
51200,0
51250,0
51300,0
51350,0
51400,0
51450,0
51500,0
51550,0
51600,0
51650,0
51700,0
51750,4
51800,4
51850,4
51900,4
51950,4
52000,4
52050,4
52100,4
52150,4
52200,4
52250,4
52300,4
52350,4
52400,4
52450,4
52500,4
52550,4
52600,4
52650,4
52700,4
52750,4
52800,4
52850,4
52900,4
52950,4
53000,4
53050,4
53100,4
53150,4
53200,4
53250,4
53300,4
53350,4
53400,4
53450,4
53500,4
53550,4
53600,4
53650,4
53700,4
53750,4
53800,4
53850,4
53900,4
53950,4
54000,4
54050,4
54100,4
54150,4
54200,4
54250,4
54300,4
54350,4
54400,4
54450,4
54500,4
54550,4
54600,4
54650,4
54700,4
54750,4
54800,4
54850,4
54900,4
54950,4
55000,4
55050,4
55100,4
55150,4
55200,4
55250,4
55300,4
55350,4
55400,4
55450,4
55500,4
55550,4
55600,4
55650,4
55700,4
55750,4
55800,4
55850,4
55900,4
55950,4
56000,4
56050,4
56100,4
56150,4
56200,4
56250,4
56300,4
56350,4
56400,4
56450,4
56500,4
56550,4
56600,4
56650,4
56700,4
56750,4
56800,4
56850,4
56900,4
56950,4
57000,4
57050,4
57100,4
57150,4
57200,4
57250,4
57300,4
57350,4
57400,4
57450,4
57500,4
57550,4
57600,4
57650,4
57700,4
57750,4
57800,4
57850,4
57900,4
57950,2
58000,2
58050,2
58100,2
58150,2
58200,2
58250,2
58300,2
58350,2
58400,2
58450,2
58500,2
58550,2
58600,2
58650,2
58700,2
58750,2
58800,2
58850,2
58900,4
58950,4
59000,4
59050,4
59100,4
59150,4
59200,4
59250,4
59300,4
59350,4
59400,4
59450,4
59500,4
59550,4
59600,4
59650,4
59700,4
59750,4
59800,4
59850,4
59900,4
59950,4
60000,4
60050,4
60100,4
60150,4
60200,4
60250,4
60300,4
60350,4
60400,4
60450,4
60500,4
60550,4
60600,4
60650,4
60700,4
60750,4
60800,4
60850,4
60900,4
60950,4
61000,4
61050,4
61100,4
61150,4
61200,4
61250,4
61300,4
61350,4
61400,4
61450,4
61500,4
61550,4
61600,4
61650,4
61700,4
61750,4
61800,4
61850,4
61900,4
61950,4
62000,4
62050,4
62100,4
62150,4
62200,4
62250,4
62300,4
62350,4
62400,4
62450,4
62500,4
62550,4
62600,4
62650,4
62700,4
62750,4
62800,4
62850,4
62900,4
62950,4
63000,4
63050,4
63100,4
63150,4
63200,4
63250,4
63300,4
63350,4
63400,4
63450,4
63500,4
63550,4
63600,4
63650,4
63700,4
63750,4
63800,4
63850,4
63900,0
63950,0
64000,0
64050,0
64100,0
64150,0
64200,0
64250,0
64300,0
64350,0
64400,0
64450,0
64500,0
64550,0
64600,0
64650,0
64700,0
64750,0
64800,0
64850,0
64900,0
64950,0
65000,0
65050,0
65100,0
65150,4
65200,4
65250,4
65300,4
65350,4
65400,4
65450,4
65500,4
65550,4
65600,4
65650,4
65700,4
65750,4
65800,4
65850,4
65900,4
65950,4
66000,4
66050,4
66100,4
66150,4
66200,4
66250,4
66300,4
66350,4
66400,4
66450,4
66500,4
66550,4
66600,4
66650,4
66700,4
66750,4
66800,4
66850,4
66900,4
66950,4
67000,4
67050,4
67100,4
67150,4
67200,4
67250,4
67300,4
67350,4
67400,4
67450,4
67500,4
67550,4
67600,4
67650,4
67700,4
67750,4
67800,4
67850,4
67900,4
67950,4
68000,4
68050,4
68100,4
68150,4
68200,4
68250,4
68300,4
68350,4
68400,4
68450,4
68500,4
68550,4
68600,4
68650,4
68700,4
68750,4
68800,4
68850,4
68900,4
68950,4
69000,4
69050,0
69100,0
69150,0
69200,0
69250,0
69300,0
69350,0
69400,0
69450,0
69500,0
69550,0
69600,0
69650,0
69700,0
69750,0
69800,0
69850,0
70100,4
70150,4
70200,4
70250,4
70300,4
70350,4
70400,4
70450,4
70500,4
70550,4
70600,4
70650,4
70700,4
70750,4
70800,4
70850,4
70900,4
70950,4
71000,4
71050,4
71100,4
71150,4
71200,4
71250,4
71300,4
71350,4
71400,4
71450,4
71500,4
71550,4
71600,4
71650,4
71700,4
71750,4
71800,4
71850,4
71900,4
71950,4
72000,4
72050,4
72100,4
72150,4
72200,4
72250,4
72300,4
72350,4
72400,4
72450,2
72500,2
72550,2
72600,2
72650,2
72700,2
72750,2
72800,2
72850,2
72900,2
72950,2
73000,2
73050,2
73100,2
73150,2
73200,2
73250,2
73300,2
73350,2
73400,2
73450,2
73500,2
73550,2
73600,2
73650,2
73700,2
73750,2
73800,2
73850,2
73900,2
73950,2
74000,2
74050,2
74100,2
74150,2
74200,2
74250,2
74300,2
74350,2
74450,0
74500,0
74550,0
74600,0
74650,0
74700,0
74750,0
74800,0
74850,0
74900,0
74950,0
75000,0
75050,0
75100,0
75150,0
75200,0
75250,0
75300,0
75350,0
75400,0
75450,0
75500,0
75550,3
75600,3
75650,3
75700,3
75750,3
75800,3
75850,3
75900,3
75950,3
76000,3
76050,3
76100,3
76150,3
76200,3
76250,3
76300,3
76350,3
76400,3
76450,3
76500,3
76550,3
76600,3
76650,3
76700,3
76750,3
76800,3
76850,3
76900,3
76950,3
77000,3
77050,3
77100,3
77150,3
77200,3
77250,3
77300,3
77350,3
77400,3
77450,3
77500,3
77550,3
77600,3
77650,3
77700,3
77750,3
77800,3
77850,3
77900,3
77950,3
78000,3
78050,3
78100,3
78150,3
78200,3
78250,3
78300,3
78350,3
78400,3
78450,3
78500,3
78550,3
78600,3
78650,3
78700,3
78750,3
78800,3
78850,3
78900,3
78950,3
79000,3
79050,3
79100,3
79150,3
79200,3
79250,3
79300,3
79350,3
79400,3
79450,3
79500,3
79550,3
79600,3
79650,3
79700,3
79750,3
79800,3
79850,3
79900,3
79950,3
80000,3
80050,3
80100,3
80150,3
80200,3
80250,3
80300,3
80350,3
80400,3
80450,3
80500,3
80550,3
80600,3
80650,3
80700,3
80750,3
80800,3
80850,3
80900,3
80950,3
81000,3
81050,3
81100,3
81150,3
81200,3
81250,3
81300,3
81350,3
81400,3
81450,3
81500,3
81550,3
81600,3
81650,3
81700,3
81750,3
81800,3
81850,3
81900,3
81950,3
82000,3
82050,3
82100,3
82150,3
82200,3
82250,3
82300,3
82350,3
82400,3
82450,3
82500,3
82550,3
82600,3
82650,3
82700,3
82750,3
82800,3
82850,3
82900,3
82950,3
83000,3
83050,3
83100,3
83150,3
83200,3
83250,3
83300,3
83350,3
83400,3
83450,3
83500,3
83550,3
83600,3
83650,3
83700,3
83750,3
83800,3
83850,3
83900,3
83950,3
84000,3
84050,3
84100,3
84150,3
84200,3
84250,3
84300,3
84350,3
84400,3
84450,3
84500,3
84550,3
84600,3
84650,3
84700,3
84750,3
84800,3
84850,3
84900,3
84950,3
85000,3
85050,3
85100,3
85150,3
85200,3
85250,3
85300,3
85350,3
85400,3
85450,3
85500,3
85550,3
85600,3
85650,3
85700,3
85750,3
85800,3
85850,3
85900,3
85950,3
86000,3
86050,3
86100,3
86150,3
86200,3
86250,3
86300,3
86350,3
86400,3
86450,3
86500,3
86550,3
86600,3
86650,3
86700,3
86750,3
86800,3
86850,3
86900,3
86950,3
87000,3
87050,3
87100,3
87150,3
87200,3
87250,3
87300,3
87350,3
87400,3
87450,3
87500,3
87550,3
87600,3
87650,3
87700,3
87750,3
87800,3
87850,3
87900,3
87950,3
88000,3
88050,3
88100,3
88150,3
88200,3
88250,3
88300,3
88350,3
88400,3
88450,3
88500,3
88550,3
88600,3
88650,3
88700,3
88750,3
88800,3
88850,3
88900,3
88950,3
89000,3
89050,3
89100,3
89150,3
89200,3
89250,3
89300,3
89350,3
89400,3
89450,3
89500,3
89550,3
89600,3
89650,3
89700,3
89750,3
89800,3
89850,3
89900,3
89950,3
90000,3
90050,3
90100,3
90150,3
90200,3
90250,3
90300,3
90350,3
90400,3
90450,3
90500,3
90550,3
90600,3
90650,3
90700,3
90750,3
90800,3
90850,3
90900,3
90950,3
91000,3
91050,3
91100,3
91150,3
91200,3
91250,3
91300,3
91350,3
91400,3
91450,3
91500,3
91550,3
91600,3
91650,3
91700,3
91750,3
91800,3
91850,3
91900,3
91950,3
92000,3
92050,3
92100,3
92150,3
92200,3
92250,3
92300,3
92350,3
92400,3
92450,3
92500,3
92550,3
92600,3
92650,3
92700,3
92750,3
92800,3
92850,3
92900,3
92950,3
93000,3
93050,3
93100,3
93150,3
93200,3
93250,3
93300,3
93350,3
93400,3
93450,3
93500,3
93550,3
93600,3
93650,3
93700,3
93750,3
93800,3
93850,3
93900,3
93950,3
94000,3
94050,3
94100,3
94150,3
94200,3
94250,3
94300,3
94350,3
94400,3
94450,3
94500,3
94550,3
94600,3
94650,3
94700,3
94750,3
94800,3
94850,3
94900,3
94950,3
95000,3
95050,3
95100,3
95150,3
95200,3
95250,3
95300,3
95350,3
95400,3
95450,3
95500,3
95550,3
95600,3
95650,3
95700,3
95750,3
95800,3
95850,3
95900,3
95950,3
96000,3
96050,3
96100,3
96150,3
96200,3
96250,3
96300,3
96350,3
96400,3
96450,3
96500,3
96550,3
96600,3
96650,3
96700,3
96750,3
96800,3
96850,3
96900,3
96950,3
97000,3
97050,3
97100,3
97150,3
97200,3
97250,3
97300,3
97350,3
97400,3
97450,3
97500,3
97550,3
97600,3
97650,3
97700,3
97750,3
97800,3
97850,3
97900,3
97950,3
98000,3
98050,3
98100,3
98150,3
98200,3
98250,3
98300,3
98350,3
98400,3
98450,3
98500,3
98550,3
98600,3
98650,3
98700,3
98750,3
98800,3
98850,3
98900,3
98950,3
99000,3
99050,3
99100,3
99150,3
99200,3
99250,3
99300,3
99350,3
99400,3
99450,3
99500,3
99550,3
99600,3
99650,3
99700,3
99750,3
99800,3
99850,3
99900,3
99950,3
100000,3
100050,3
100100,3
100150,3
100200,3
100250,3
100300,3
100350,3
100400,3
100450,3
100500,3
100550,3
100600,3
100650,3
100700,3
100750,3
100800,3
100850,3
100900,3
100950,3
101000,3
101050,3
101100,3
101150,3
101200,3
101250,3
101300,3
101350,3
101400,3
101450,3
101500,3
101550,3
101600,3
101650,3
101700,3
101750,3
101800,3
101850,3
101900,3
101950,3
102000,3
102050,3
102100,3
102150,3
102200,3
102250,3
102300,3
102350,3
102400,3
102450,3
102500,3
102550,3
102600,3
102650,3
102700,3
102750,3
102800,3
102850,3
102900,3
102950,3
103000,3
103050,3
103100,3
103150,3
103200,3
103250,3
103300,3
103350,3
103400,3
103450,3
103500,3
103550,3
103600,3
103650,3
103700,3
103750,3
103800,3
103850,3
103900,3
103950,3
104000,3
104050,3
104100,3
104150,3
104200,3
104250,3
104300,3
104350,3
104400,3
104450,3
104500,3
104550,3
104600,3
104650,3
104700,3
104750,3
104800,3
104850,3
104900,3
104950,3
105000,3
105050,3
105100,3
105150,3
105200,3
105250,3
105300,3
105350,3
105400,3
105450,3
105500,3
105550,3
105600,3
105650,3
105700,3
105750,3
105800,3
105850,3
105900,3
105950,3
106000,3
106050,3
106100,3
106150,3
106200,3
106250,3
106300,3
106350,3
106400,3
106450,3
106500,3
106550,3
106600,3
106650,3
106700,3
106750,3
106800,3
106850,3
106900,3
106950,3
107000,3
107050,3
107100,3
107150,3
107200,3
107250,3
107300,3
107350,3
107400,3
107450,3
107500,3
107550,3
107600,3
107650,3
107700,3
107750,3
107800,3
107850,3
107900,3
107950,3
108000,3
108050,3
108100,3
108150,3
108200,3
108250,3
108300,3
108350,3
108400,3
108450,3
108500,3
108550,3
108600,3
108650,3
108700,3
108750,3
108800,3
108850,3
108900,3
108950,3
109000,3
109050,3
109100,3
109150,3
109200,3
109250,3
109300,3
109350,3
109400,3
109450,3
109500,3
109550,3
109600,3
109650,3
109700,3
109750,3
109800,3
109850,3
109900,3
109950,3
110000,3
110050,3
110100,3
110150,3
110200,3
110250,3
110300,3
110350,3
110400,3
110450,3
110500,3
110550,3
110600,3
110650,3
110700,3
110750,3
110800,3
110850,3
110900,3
110950,3
111000,3
111050,3
111100,3
111150,3
111200,3
111250,3
111300,3
111350,3
111400,3
111450,3
111500,3
111550,3
111600,3
111650,3
111700,3
111750,3
111800,3
111850,3
111900,3
111950,3
112000,3
112050,3
112100,3
112150,3
112200,3
112250,3
112300,3
112350,3
112400,3
112450,3
112500,3
112550,3
112600,3
112650,3
112700,3
112750,3
112800,3
112850,3
112900,3
112950,3
113000,3
113050,3
113100,3
113150,3
113200,3
113250,3
113300,3
113350,3
113400,3
113450,3
113500,3
113550,3
113600,3
113650,3
113700,3
113750,3
113800,3
113850,3
113900,3
113950,3
114000,3
114050,3
114100,3
114150,3
114200,3
114250,3
114300,3
114350,3
114400,3
114450,3
114500,3
114550,3
114600,3
114650,3
114700,3
114750,3
114800,3
114850,3
114900,3
114950,3
115000,3
115050,3
115100,3
115150,3
115200,3
115250,1
115300,1
115350,1
115400,1
115450,1
115500,1
115550,1
115600,1
115650,4
115700,4
115750,4
115800,4
115850,4
115900,4
115950,4
116000,4
116050,4
116100,4
116150,4
116200,4
116250,4
116300,4
116350,4
116400,4
116450,4
116500,4
116550,4
116600,4
116650,4
116700,4
116750,4
116800,4
116850,4
116900,4
116950,4
117000,4
117050,4
117100,4
117150,4
117200,4
117250,4
117300,0
117350,0
117400,0
117450,0
117500,0
117550,0
117600,0
117650,0
117700,0
117750,0
117800,0
117850,0
117900,0
117950,0
118000,0
118050,0
118100,0
118150,0
118200,0
118250,0
118300,0
118350,0
118400,0
118450,0
118500,0
118550,0
118600,0
118650,0
118700,0
118750,0
118800,0
118850,0
118900,0
118950,0
119000,0
119050,0
119100,0
119150,0
119200,0
119250,0
119300,0
119350,0
119400,0
119450,0
119500,0
119550,0
119600,0
119650,0
119700,0
119750,0
119800,4
119850,4
119900,4
119950,4
120000,4
120050,4
120100,4
120150,4
120200,4
120250,4
120300,4
120350,4
120400,4
120450,4
120500,4
120550,4
120600,4
120650,4
120700,4
120750,4
120800,4
120850,4
120900,4
120950,4
121000,4
121050,4
121100,4
121150,4
121200,4
121250,4
121300,4
121350,4
121400,4
121450,4
121500,4
121550,4
121600,4
121650,4
121700,4
121750,4
121800,4
121850,4
121900,4
121950,4
122000,4
122050,4
122100,4
122150,4
122200,4
122250,4
122300,4
122350,4
122400,4
122450,4
122500,4
122550,4
122600,4
122650,4
122700,4
122750,4
122800,4
122850,4
122900,4
122950,4
123000,4
123050,4
123100,4
123150,4
123200,4
123250,4
123300,4
123350,4
123400,4
123450,4
123500,4
123550,4
123600,4
123650,4
123700,0
123750,0
123800,0
123850,0
123900,0
123950,0
124000,0
124050,0
124100,0
124150,0
124200,0
124250,0
124300,0
124350,0
124400,0
124450,0
124500,0
124550,0
124600,4
124650,4
124700,4
124750,4
124800,4
124850,4
124900,4
124950,4
125000,4
125050,4
125100,4
125150,4
125200,4
125250,4
125300,4
125350,4
125400,4
125450,4
125500,3
125550,3
125600,3
125650,3
125700,3
125750,3
125800,3
125850,3
125900,3
125950,3
126000,3
126050,3
126100,3
126150,3
126200,3
126250,3
126300,3
126350,3
126400,3
126450,3
126500,3
126550,3
126600,3
126650,3
126700,3
126750,3
126800,3
126850,3
126900,3
126950,3
127000,3
127050,3
127100,3
127150,3
127200,3
127250,3
127300,3
127350,3
127400,3
127450,3
127500,3
127550,3
127600,3
127650,3
127700,3
127750,3
127800,3
127850,3
127900,3
127950,3
128000,3
128050,3
128100,3
128150,3
128200,3
128250,3
128300,3
128350,3
128400,3
128450,3
128500,3
128550,3
128600,3
128650,3
128700,3
128750,3
128800,3
128850,3
128900,3
128950,3
129000,3
129050,3
129100,3
129150,3
129200,3
129250,3
129300,3
129350,3
129400,3
129450,3
129500,3
129550,3
129600,3
129650,3
129700,3
129750,3
129800,3
129850,3
129900,3
129950,3
130000,3
130050,3
130100,3
130150,3
130200,3
130250,3
130300,3
130350,3
130400,3
130450,3
130500,3
130550,3
130600,3
130650,3
130700,3
130750,3
130800,3
130850,3
130900,3
130950,3
131000,3
131050,3
131100,3
131150,3
131200,3
131250,3
131300,3
131350,3
131400,3
131450,3
131500,3
131550,3
131600,3
131650,3
131700,3
131750,3
131800,3
131850,3
131900,3
131950,3
132000,3
132050,3
132100,3
132150,3
132200,3
132250,3
132300,3
132350,3
132400,3
132450,3
132500,3
132550,3
132600,3
132650,3
132700,3
132750,3
132800,3
132850,3
132900,3
132950,3
133000,3
133050,3
133100,3
133150,3
133200,3
133250,3
133300,3
133350,3
133400,3
133450,3
133500,3
133550,3
133600,3
133650,3
133700,3
133750,3
133800,3
133850,3
133900,3
133950,3
134000,3
134050,3
134100,3
134150,3
134200,3
134250,3
134300,3
134350,3
134400,3
134450,3
134500,3
134550,3
134600,3
134650,3
134700,3
134750,3
134800,3
134850,3
134900,3
134950,3
135000,3
135050,3
135100,3
135150,3
135200,3
135250,3
135300,3
135350,3
135400,3
135450,3
135500,3
135550,3
135600,3
135650,3
135700,3
135750,3
135800,3
135850,3
135900,3
135950,3
136000,3
136050,3
136100,3
136150,3
136200,3
136250,3
136300,3
136350,3
136400,3
136450,3
136500,3
136550,3
136600,3
136650,3
136700,3
136750,3
136800,3
136850,3
136900,3
136950,3
137000,3
137050,3
137100,3
137150,3
137200,3
137250,3
137300,3
137350,3
137400,3
137450,3
137500,3
137550,3
137600,3
137650,3
137700,3
137750,3
137800,3
137850,3
137900,3
137950,3
138000,3
138050,3
138100,3
138150,3
138200,3
138250,3
138300,3
138350,3
138400,3
138450,3
138500,3
138550,3
138600,3
138650,3
138700,3
138750,3
138800,3
138850,3
138900,3
138950,3
139000,3
139050,3
139100,3
139150,3
139200,3
139250,3
139300,3
139350,3
139400,3
139450,3
139500,3
139550,3
139600,3
139650,3
139700,3
139750,3
139800,3
139850,3
139900,3
139950,3
140000,3
140050,3
140100,3
140150,3
140200,3
140250,3
140300,3
140350,3
140400,3
140450,3
140500,3
140550,3
140600,3
140650,3
140700,3
140750,3
140800,3
140850,3
140900,3
140950,3
141000,3
141050,3
141100,3
141150,3
141200,3
141250,3
141300,3
141350,3
141400,3
141450,3
141500,3
141550,3
141600,3
141650,3
141700,3
141750,3
141800,3
141850,3
141900,3
141950,3
142000,3
142050,3
142100,3
142150,3
142200,3
142250,3
142300,3
142350,3
