time,label
23200,4
23250,4
23300,4
23350,4
23400,4
23450,4
23500,4
23550,4
23600,4
23650,4
23700,4
23750,4
23800,4
23850,4
23900,4
23950,4
24000,4
24050,4
24100,4
24150,4
24200,4
24250,4
24300,4
24350,4
24400,4
24450,4
24500,4
24550,4
24600,4
24650,4
24700,4
24750,4
24800,4
24850,4
24900,4
24950,4
25000,4
25050,4
25100,4
25150,4
25200,4
25250,4
25300,4
25350,4
25400,4
25450,4
25500,4
25550,4
25600,4
25650,4
25700,4
25750,4
25800,4
25850,4
25900,4
25950,4
26000,4
26050,4
26100,4
26150,4
26200,4
26250,4
26300,4
26350,4
26400,4
26450,4
26500,4
26550,4
26600,4
26650,4
26700,4
26750,4
26800,4
26850,4
26900,4
26950,4
27000,4
27050,4
27100,4
27150,4
27200,4
27250,4
27300,4
27350,4
27400,4
27450,4
27500,4
27550,4
27600,4
27650,4
27700,4
27750,4
27800,4
27850,4
27900,4
27950,4
28000,4
28050,4
28100,4
28150,4
28200,4
28250,4
28300,4
28350,4
28400,4
28450,4
28500,4
28550,4
28600,4
28650,4
28700,4
28750,4
28800,4
28850,4
28900,4
28950,4
29000,4
29050,4
29100,4
29150,4
29200,4
29250,4
29300,4
29350,4
29400,4
29450,4
29500,4
29550,4
29600,4
29650,4
29700,4
29750,4
29800,4
29850,4
29900,4
29950,4
30000,4
30050,4
30100,4
30150,4
30200,4
30250,4
30300,4
30350,4
30400,4
30450,4
30500,4
30550,4
30600,4
30650,4
30700,4
30750,4
30800,4
30850,4
30900,4
30950,4
31400,0
31450,0
31500,0
31550,0
31600,0
31650,0
31700,0
31750,0
31800,0
31850,0
31900,0
31950,0
32000,0
32050,0
32100,0
32150,0
32200,0
32250,0
32300,0
32350,0
32400,0
32450,3
32500,3
32550,3
32600,3
32650,3
32700,3
32750,3
32800,3
32850,3
32900,3
32950,3
33000,3
33050,3
33100,3
33150,3
33200,3
33250,3
33300,3
33350,3
33400,3
33450,3
33500,3
33550,3
33600,3
33650,3
33700,3
33750,3
33800,3
33850,3
33900,3
33950,3
34000,3
34050,3
34100,3
34150,3
34200,3
34250,3
34300,3
34350,3
34400,3
34450,3
34500,3
34550,3
34600,3
34650,3
34700,3
34750,3
34800,3
34850,3
34900,3
34950,3
35000,3
35050,3
35100,3
35150,3
35200,3
35250,3
35300,3
35350,3
35400,3
35450,3
35500,3
35550,3
35600,3
35650,3
35700,3
35750,3
35800,3
35850,3
35900,3
35950,3
36000,3
36050,3
36100,3
36150,3
36200,3
36250,3
36300,3
36350,3
36400,3
36450,3
36500,3
36550,3
36600,3
36650,3
36700,3
36750,3
36800,3
36850,3
36900,3
36950,3
37000,3
37050,3
37100,3
37150,3
37200,3
37250,3
37300,3
37350,3
37400,3
37450,3
37500,3
37550,3
37600,3
37650,3
37700,3
37750,3
37800,3
37850,3
37900,3
37950,3
38000,3
38050,3
38100,3
38150,3
38200,3
38250,3
38300,3
38350,3
38400,3
38450,3
38500,3
38550,3
38600,3
38650,3
38700,3
38750,3
38800,3
38850,3
38900,3
38950,3
39000,3
39050,3
39100,3
39150,3
39200,3
39250,3
39300,3
39350,3
39400,3
39450,3
39500,3
39550,3
39600,3
39650,4
39700,4
39750,4
39800,4
39850,4
39900,4
39950,4
40000,4
40050,4
40100,4
40150,4
40200,4
40250,4
40300,4
40350,4
40400,4
40450,4
40500,4
40550,4
40600,4
40650,4
40700,4
40750,4
40800,4
40850,4
40900,4
40950,4
41000,4
41050,4
41100,4
41150,4
41200,4
41250,4
41300,4
41350,4
41400,4
41450,4
41500,4
41550,4
41600,4
41650,4
41700,4
41750,4
41800,4
41850,4
41900,4
41950,4
42000,4
42050,4
42100,4
42150,4
42200,4
42250,4
42300,4
42350,4
42400,4
42450,4
42500,4
42550,4
42600,4
42650,4
42700,4
42750,4
42800,4
42850,4
42900,4
42950,4
43000,4
43050,4
43100,4
43150,4
43200,4
43250,4
43300,4
43350,4
43400,4
43450,4
43500,4
43550,4
43600,4
43650,4
43700,4
43750,4
43800,4
43850,4
43900,4
43950,4
44000,4
44050,4
44100,4
44150,4
44200,4
44250,4
44300,4
44350,4
44400,4
44450,4
44500,4
44550,4
44600,4
44650,4
44700,4
44750,4
44800,4
44850,4
44900,4
44950,4
45000,4
45050,4
45100,4
45150,4
45200,4
45250,4
45300,4
45350,4
45400,4
45450,4
45500,4
45550,4
45600,4
45650,4
45700,4
45750,4
45800,4
45850,4
45900,4
45950,4
46000,4
46050,4
46100,4
46150,4
46200,4
46250,4
46300,4
46350,4
46400,4
46450,4
46500,4
46550,4
46600,4
46650,4
46700,4
46750,4
46800,4
46850,4
46900,4
46950,4
47000,4
47050,4
47100,4
47150,4
47200,4
47250,4
47300,4
47350,4
47400,4
47450,4
47500,4
47550,4
47600,4
47650,4
47700,4
47750,4
47800,4
47850,4
47900,4
47950,4
48000,4
48050,4
48100,4
48150,4
48200,4
48250,4
48300,4
48350,4
48400,4
48450,4
48500,4
48550,4
48600,4
48650,4
48700,4
48750,4
48800,4
48850,4
48900,4
48950,4
49000,4
49050,4
49100,4
49150,4
49200,4
49250,4
49300,4
49350,4
49400,4
49450,4
49500,4
49550,4
49600,4
49650,4
49700,4
49750,4
49800,4
49850,4
49900,4
49950,4
50000,4
50050,4
50100,4
50150,4
50200,4
50250,4
50300,4
50350,4
50400,4
50450,4
50500,4
50550,4
50600,4
50650,4
50700,4
50750,4
50800,4
50850,4
50900,4
50950,4
51000,4
51050,4
51100,4
51150,4
51200,4
51250,4
51300,4
51350,4
51400,4
51450,4
51500,4
51550,4
51600,4
51650,4
51700,4
51750,4
51800,4
51850,4
51900,4
51950,4
52000,4
52050,4
52100,4
52150,4
52200,4
52250,4
52300,4
52350,4
52400,4
52450,4
52500,4
52550,4
52600,4
52650,4
52700,4
52750,4
52800,4
52850,4
52900,4
52950,4
53000,4
53050,4
53100,4
53150,4
53200,4
53250,4
53300,4
53350,4
53400,4
53450,4
53500,4
53550,4
53600,4
53650,4
53700,4
53750,4
53800,4
53850,4
53900,4
53950,4
54000,4
54050,4
54100,4
54150,4
54200,4
54250,4
54300,4
54350,4
54400,4
54450,4
54500,4
54550,4
54600,4
54650,4
54700,4
54750,4
54800,4
54850,4
54900,4
54950,4
55000,4
55050,4
55100,4
55150,4
55200,4
55250,4
55300,4
55350,4
55400,4
55450,4
55500,4
55550,4
55600,4
55650,4
55700,4
55750,4
55800,4
55850,4
55900,4
55950,4
56000,4
56050,4
56100,4
56150,4
56200,4
56250,4
56300,4
56350,4
56400,4
56450,4
56500,4
56550,4
56600,4
56650,4
56700,4
56750,4
56800,4
56850,4
56900,4
56950,4
57000,4
57050,4
57100,4
57150,4
57200,4
57250,4
57300,4
57350,4
57400,4
57450,4
57500,4
57550,4
57600,4
57650,4
57700,4
57750,4
57800,4
57850,4
57900,4
57950,4
58000,4
58050,4
58100,4
58150,4
58200,4
58250,4
58300,4
58350,4
58400,4
58450,4
58500,4
58550,4
58600,4
58650,4
58700,4
58750,4
58800,4
58850,4
58900,4
58950,4
59000,4
59050,4
59100,4
59150,4
59200,4
59250,4
59300,4
59350,4
59400,4
59450,4
59500,4
59550,4
59600,4
59650,4
59700,4
59750,4
59800,4
59850,4
59900,4
59950,4
60000,4
60050,4
60100,4
60150,4
60200,4
60250,4
60300,4
60350,4
60400,4
60450,4
60500,4
60550,4
60600,4
60650,4
60700,4
60750,4
60800,4
60850,4
60900,4
60950,4
61000,4
61050,4
61100,4
61150,4
61200,4
61250,4
61300,4
61350,4
61400,4
61450,4
61500,4
61550,4
61600,4
61650,4
61700,4
61750,4
61800,4
61850,4
61900,4
61950,4
62000,4
62050,4
62100,4
62150,4
62200,4
62250,4
62300,4
62350,4
62400,4
62450,4
62500,4
62550,4
62600,4
62650,4
62700,4
62750,4
62800,4
62850,4
62900,4
62950,4
63000,4
63050,4
63100,4
63150,4
63200,4
63250,4
63300,4
63350,4
63400,4
63450,4
63500,4
63550,4
63600,4
63650,4
63700,4
63750,4
63800,4
63850,4
63900,4
63950,4
64000,4
64050,4
64100,4
64150,4
64200,4
64250,4
64300,4
64350,4
64400,4
64450,4
64500,4
64550,4
64600,4
64650,4
64700,4
64750,4
64800,4
64850,4
64900,4
64950,4
65000,4
65050,4
65100,4
65150,4
65200,4
65250,4
65300,4
65350,4
65400,4
65450,4
65500,4
65550,4
65600,4
65650,4
65700,4
65750,4
65800,4
65850,4
65900,4
65950,4
66000,4
66050,4
66100,4
66150,4
66200,4
66250,4
66300,4
66350,4
66400,4
66450,4
66500,4
66550,4
66600,4
66650,4
66700,4
66750,4
66800,4
66850,4
66900,4
66950,4
67000,4
67050,4
67100,4
67150,4
67200,4
67250,4
67300,4
67350,4
67400,4
67450,4
67500,4
67550,4
67600,4
67650,4
67700,4
67750,4
67800,4
67850,4
67900,4
67950,4
68000,4
68050,4
68100,4
68150,4
68200,4
68250,4
68300,4
68350,4
68400,4
68450,4
68500,4
68550,4
68600,4
68650,4
68700,4
68750,4
68800,4
68850,4
68900,4
68950,4
69000,4
69050,4
69100,4
69150,4
69200,4
69250,4
69300,4
69350,4
69400,4
69450,4
69500,4
69550,4
69600,4
69650,4
69700,4
69750,4
69800,4
69850,4
69900,4
69950,4
70000,4
70050,4
70100,4
70150,4
70200,4
70250,4
70300,4
70350,4
70400,4
70450,4
70500,4
70550,4
70600,4
70650,4
70700,4
70750,4
70800,4
70850,4
70900,4
70950,4
71000,4
71050,4
71100,4
71150,4
71200,4
71250,4
71300,4
71350,4
71400,4
71450,4
71500,4
71550,4
71600,4
71650,4
71700,4
71750,4
71800,4
71850,4
71900,4
71950,4
72000,4
72050,4
72100,4
72150,4
72200,4
72250,4
72300,4
72350,4
72400,4
72450,4
72500,4
72550,4
72600,4
72650,4
72700,4
72750,4
72800,4
72850,4
72900,4
72950,4
73000,4
73050,4
73100,4
73150,4
73200,4
73250,4
73300,4
73350,4
73400,4
73450,4
73500,4
73550,4
73600,4
73650,4
73700,4
73750,4
73800,4
73850,4
73900,4
73950,4
74000,4
74050,4
74100,4
74150,4
74200,4
74250,4
74300,4
74350,4
74400,4
74450,4
74500,4
74550,4
74600,4
74650,4
74700,4
74750,4
74800,4
74850,4
74900,4
74950,4
75000,4
75050,4
75100,4
75150,4
75200,4
75250,4
75300,4
75350,4
75400,4
75450,4
75500,4
75550,4
75600,4
75650,4
75700,4
75750,4
75800,4
75850,4
75900,4
75950,4
76000,4
76050,4
76100,4
76150,4
76200,4
76250,4
76300,4
76350,4
76400,4
76450,4
76500,4
76550,4
76600,4
76650,4
76700,4
76750,4
76800,4
76850,4
76900,4
76950,4
77000,4
77050,4
77100,4
77150,4
77200,4
77250,4
77300,4
77350,4
77400,4
77450,4
77500,4
77550,4
77600,4
77650,4
77700,4
77750,4
77800,4
77850,4
77900,4
77950,4
78000,4
78050,4
78100,4
78150,4
78200,4
78250,4
78300,4
78350,4
78400,4
78450,4
78500,4
78550,4
78600,4
78650,4
78700,4
78750,4
78800,4
78850,4
78900,4
78950,4
79000,4
79050,4
79100,4
79150,4
79200,4
79250,4
79300,4
79350,4
79400,4
79450,4
79500,4
79550,4
79600,4
79650,4
79700,4
79750,4
79800,4
79850,4
79900,4
80000,0
80050,0
80100,0
80150,0
80200,0
80250,0
80300,0
80350,0
80400,0
80450,0
80500,0
80550,0
80600,0
80650,0
80700,0
80750,0
80800,0
80850,0
80900,0
81000,1
81050,1
81100,1
81150,1
81200,1
81250,1
81300,1
81350,1
81400,1
81450,1
81500,1
81550,1
81600,1
81650,1
81700,1
81750,1
81800,1
81850,1
81900,3
81950,3
82000,3
82050,3
82100,3
82150,3
82200,3
82250,3
82300,3
82350,3
82400,3
82450,3
82500,3
82550,3
82600,3
82650,3
82700,3
82750,3
82800,3
82850,3
82900,3
82950,3
83000,3
83050,3
83100,3
83150,3
83200,3
83250,3
83300,3
83350,3
83400,3
83450,3
83500,3
83550,3
83600,3
83650,3
83700,3
83750,3
83800,3
83850,3
83900,3
83950,3
84000,3
84050,3
84100,3
84150,3
84200,3
84250,3
84300,3
84350,3
84400,3
84450,3
84500,3
84550,3
84600,3
84650,3
84700,3
84750,3
84800,3
84850,3
84900,3
84950,3
85000,3
85050,3
85100,3
85150,3
85200,3
85250,3
85300,3
85350,3
85400,3
85450,3
85500,3
85550,3
85600,3
85650,3
85700,3
85750,3
85800,3
85850,3
85900,3
85950,3
86000,3
86050,3
86100,3
86150,3
86200,3
86250,3
86300,3
86350,3
86400,3
86450,3
86500,3
86550,3
86600,3
86650,3
86700,3
86750,3
86800,3
86850,3
86900,3
86950,3
87000,3
87050,3
87100,3
87150,3
87200,3
87250,3
87300,3
87350,3
87400,3
87450,3
87500,3
87550,3
87600,3
87650,3
87700,3
87750,3
87800,3
87850,3
87900,3
87950,3
88000,3
88050,3
88100,3
88150,3
88200,3
88250,3
88300,3
88350,3
88400,3
88450,3
88500,3
88550,3
88600,3
88650,3
88700,3
88750,3
88800,3
88850,3
88900,3
88950,3
89000,3
89050,3
89100,3
89150,3
89200,3
89250,3
89300,3
89350,3
89400,3
89450,3
89500,3
89550,3
89600,3
89650,3
89700,3
89750,3
89800,3
89850,3
89900,3
89950,3
90000,3
90050,3
90100,3
90150,3
90200,3
90250,3
90300,3
90350,3
90400,3
90450,3
90500,3
90550,3
90600,3
90650,3
90700,3
90750,3
90800,3
90850,3
90900,3
90950,3
91000,3
91050,3
91100,3
91150,3
91200,3
91250,3
91300,3
91350,3
91400,3
91450,3
91500,3
91550,3
91600,3
91650,3
91700,3
91750,3
91800,3
91850,3
91900,3
91950,3
92000,3
92050,3
92100,3
92150,4
92200,4
92250,4
92300,4
92350,4
92400,4
93200,4
93250,4
93300,4
93350,4
93400,4
93450,4
93500,4
93550,4
93600,4
93650,4
93700,4
93750,4
93800,4
93850,4
93900,4
93950,4
94000,4
94050,4
94100,4
94150,4
94200,4
94250,4
94300,4
94350,4
94400,4
94450,4
94500,4
94550,4
94600,4
94650,4
94700,4
94750,4
94800,4
94850,4
94900,4
94950,4
95000,4
95050,4
95100,4
95150,4
95200,4
95250,4
95300,4
95350,4
95400,4
95450,4
95500,4
95550,4
95600,4
95650,4
95700,4
95750,4
95800,4
95850,4
95900,4
95950,4
96000,4
96050,4
96100,4
96150,4
96200,4
96250,4
96300,4
96350,4
96400,4
96450,4
96500,4
96550,4
96600,4
96650,4
96700,4
96750,4
96800,4
96850,4
96900,4
96950,4
97000,4
97050,4
97100,4
97150,4
97200,4
97250,4
97300,4
97350,4
97400,4
97450,4
97500,4
97550,4
97600,4
97650,4
97700,4
97750,4
97800,4
97850,4
97900,4
97950,4
98000,4
98050,4
98100,4
98150,4
98200,4
98250,4
98300,4
98350,4
98400,4
98450,4
98500,4
98550,4
98600,4
98650,4
98700,4
98750,4
98800,4
98850,4
98900,4
98950,4
99000,4
99050,4
99100,4
99150,4
99200,4
99250,4
99300,4
99350,4
99400,4
99450,4
99500,4
99550,4
99600,4
99650,4
99700,4
99750,4
99800,4
99850,4
99900,4
99950,4
100000,4
100050,4
100100,4
100150,4
100200,4
100250,4
100300,4
100350,4
100400,4
100450,4
100500,4
100550,4
100600,4
100650,4
100700,4
100750,4
100800,4
100850,4
100900,4
100950,4
101000,4
101050,4
101100,4
101150,4
101200,4
101250,4
101300,4
101350,4
101400,4
101450,4
101500,4
101550,4
101600,4
101650,4
101700,4
101750,4
101800,4
101850,4
101900,4
101950,4
102000,4
102050,4
102100,4
102150,4
102200,4
102250,4
102300,4
102350,4
102400,4
102450,4
102500,4
102550,4
102600,4
102650,4
102700,4
102750,4
102800,4
102850,4
102900,4
102950,4
103000,4
103050,4
103100,4
103150,4
103200,4
103250,4
103300,4
103350,4
103400,4
103450,4
103500,4
103550,4
103600,4
103650,4
103700,4
103750,4
103800,4
103850,4
103900,4
103950,4
104000,4
104050,4
104100,4
104150,4
104200,4
104250,4
104300,4
104350,4
104400,4
104450,4
104500,4
104550,4
104600,4
104650,4
104700,4
104750,4
104800,4
104850,4
104900,4
104950,4
105000,4
105050,4
105100,4
105150,4
105200,4
105250,4
105300,4
105350,4
105400,4
105450,4
105500,4
105550,4
105600,4
105650,4
105700,4
105750,4
105800,4
105850,4
105900,4
105950,4
106000,4
106050,4
106100,4
106150,4
106200,4
106250,4
106300,4
106350,4
106400,4
106450,4
106500,4
106550,4
106600,4
106650,4
106700,4
106750,4
106800,4
106850,4
106900,4
106950,4
107000,4
107050,4
107100,4
107150,4
107200,4
107250,4
107300,4
107350,4
107400,4
107450,4
107500,4
107550,4
107600,4
107650,4
107700,4
107750,4
107800,4
107850,4
107900,4
107950,4
108000,4
108050,4
108100,4
108150,4
108200,4
108250,4
108300,4
108350,4
108400,4
108450,4
108500,4
108550,4
108600,4
108650,4
108700,4
108750,4
108800,4
108850,4
108900,4
108950,4
109000,4
109050,4
109100,4
109150,4
109200,4
109250,4
109300,4
109350,4
109400,4
109450,4
109500,4
109550,4
109600,4
109650,4
109700,4
109750,4
109800,4
109850,4
109900,4
109950,4
110000,4
110050,4
110100,4
110150,4
110200,4
110250,4
110300,4
110350,4
110400,4
110450,4
110500,4
110550,4
110600,4
110650,4
110700,4
110750,4
110800,4
110850,4
110900,4
110950,4
111000,4
111050,4
111100,4
111150,4
111200,4
111250,4
111300,4
111350,4
111400,4
111450,4
111500,4
111550,4
111600,4
111650,4
111700,4
111750,4
111800,4
111850,4
111900,4
111950,4
112000,4
112050,4
112100,4
112150,4
112200,4
112250,4
112300,4
112350,4
112400,4
112450,4
112500,4
112550,4
112600,4
112650,4
112700,4
112750,4
112800,4
112850,4
112900,4
112950,4
113000,4
113050,4
113100,4
113150,4
113200,4
113250,4
113300,4
113350,4
113400,4
113450,4
113500,4
113550,4
113600,4
113650,4
113700,4
113750,4
113800,4
113850,4
113900,4
113950,4
114000,4
114050,4
114100,4
114150,4
114200,4
114250,4
114300,4
114350,4
114400,4
114450,4
114500,4
114550,4
114600,4
114650,4
114700,4
114750,4
114800,4
114850,4
114900,4
114950,4
115000,4
115050,4
115100,4
115150,4
115200,4
115250,4
115300,4
115350,4
115400,4
115450,4
115500,4
115550,4
115600,4
115650,4
115700,4
115750,4
115800,4
115850,4
115900,4
115950,4
116000,4
116050,4
116100,4
116150,4
116200,4
116250,4
116300,4
116350,4
116400,4
116450,4
116500,4
116550,4
116600,4
116650,4
116700,4
116750,4
116800,4
116850,4
116900,4
116950,4
117000,4
117050,4
117100,4
117150,4
117200,4
117250,4
117300,4
117350,4
117400,4
117450,4
117500,4
117550,4
117600,4
117650,4
117700,4
117750,4
117800,4
117850,4
117900,4
117950,4
118000,4
118050,4
118100,4
118150,4
118200,4
118250,4
118300,4
118350,4
118400,4
118450,4
118500,4
118550,4
118600,4
118650,4
118700,4
118750,4
118800,4
118850,4
118900,4
118950,4
119000,4
119050,4
119100,4
119150,4
119200,4
119250,4
119300,4
119350,4
119400,4
119450,4
119500,4
119550,4
119600,4
119650,4
119700,4
119750,4
119800,4
119850,4
119900,4
119950,4
120000,4
120050,4
120100,4
120150,4
120200,4
120250,4
120300,4
120350,4
120400,4
120450,4
120500,4
120550,4
120600,4
120650,4
120700,4
120750,4
120800,4
120850,4
120900,4
120950,4
121000,4
121050,4
121100,4
121150,4
121200,4
121250,4
121300,4
121350,4
121400,4
121450,4
121500,4
121550,4
121600,4
121650,4
121700,4
121750,4
121800,4
121850,4
121900,4
121950,4
122000,4
122050,4
122100,4
122150,4
122200,4
122250,4
122300,4
122350,4
122400,4
122450,4
122500,4
122550,4
122600,4
122650,4
122700,4
122750,4
122800,4
122850,4
122900,4
122950,4
123000,4
123050,4
123100,4
123150,4
123200,4
123250,4
123300,4
123350,4
123400,4
123450,4
123500,4
123550,4
123600,4
123650,4
123700,4
123750,4
123800,4
123850,4
123900,4
123950,4
124000,4
124050,4
124100,4
124150,4
124200,4
124250,4
124300,4
124350,4
124400,4
124450,4
124500,4
124550,4
124600,4
124650,4
124700,4
124750,4
124800,4
124850,4
124900,4
124950,4
125000,4
125050,4
125100,4
125150,4
125200,4
125250,4
125300,4
125350,4
125400,4
125450,4
125500,4
125550,4
125600,4
125650,4
125700,4
125750,4
125800,4
125850,4
125900,4
125950,4
126000,4
126050,4
126100,4
126150,4
126200,4
126250,4
126300,4
126350,4
126400,4
126450,4
126500,4
126550,4
126600,4
126650,4
126700,4
126750,4
126800,4
126850,4
126900,4
126950,4
127000,4
127050,2
127100,2
127150,2
127200,2
129950,4
130000,4
130050,4
130100,4
130150,4
130200,4
130250,4
130300,4
130350,4
130400,4
130450,4
130500,4
130550,4
130600,4
130650,4
130700,4
130750,4
130800,4
130850,4
130900,4
130950,4
131000,4
131050,4
131100,4
131150,4
131200,4
131250,4
131300,4
131350,4
131400,4
131450,4
131500,4
131550,4
131600,4
131650,4
131700,4
131750,4
131800,4
131850,4
131900,4
131950,4
132000,4
132050,4
132100,4
132150,4
132200,4
132250,4
132300,4
132350,4
132400,4
132450,4
132500,4
132550,4
132600,4
132650,4
132700,4
132750,4
132800,4
132850,4
132900,4
132950,4
133000,4
133050,4
133100,4
133150,4
133200,4
133250,4
133300,4
133350,4
133400,4
133450,4
133500,4
133550,4
133600,4
133650,4
133700,4
133750,4
133800,4
133850,4
133900,4
133950,4
134000,4
134050,4
134100,4
134150,4
134200,4
134250,4
134300,4
134350,4
134400,4
134450,4
134500,4
134550,4
134600,4
134650,4
134700,4
134750,4
134800,4
134850,4
134900,4
134950,4
135000,4
135050,4
135100,4
135150,4
135200,4
135250,4
135300,4
135350,4
135400,4
135450,4
135500,4
135550,4
135600,4
135650,4
135700,4
135750,4
135800,4
135850,4
135900,4
135950,4
136000,4
136050,4
136100,4
136150,4
136200,4
136250,4
136300,4
136350,4
136400,4
136450,4
136500,4
136550,4
136600,4
136650,4
136700,4
136750,4
136800,4
136850,4
136900,4
136950,4
137000,4
137050,4
137100,4
137150,4
137200,4
137250,4
137300,4
137350,4
137400,4
137450,4
137500,4
137550,4
137600,4
137650,4
137700,4
137750,4
137800,4
137850,4
137900,4
137950,4
138000,4
138050,4
138100,4
138150,4
138200,4
138250,4
138300,4
138350,4
138400,4
138450,4
138500,4
138550,4
138600,4
138650,4
138700,4
138750,4
138800,4
138850,4
138900,4
138950,4
139000,4
139050,4
139100,4
139150,4
139200,4
139250,4
139300,2
139350,2
139850,0
139900,0
139950,0
140000,0
140050,0
140100,0
140150,0
140200,0
140250,0
140300,0
140350,0
140400,0
140450,0
140500,0
140550,0
140600,0
140650,0
140700,0
140750,0
140800,0
140850,0
140900,0
140950,0
141000,0
141050,0
141100,0
141150,0
141200,3
141250,3
141300,3
141350,3
141400,3
141450,3
141500,3
141550,3
141600,3
141650,3
141700,3
141750,3
141800,3
141850,3
141900,3
141950,3
142000,3
142050,3
142100,3
142150,3
142200,3
142250,3
142300,3
142350,3
142400,3
142450,3
142500,3
142550,3
142600,3
142650,3
142700,3
142750,3
142800,3
142850,3
142900,3
142950,3
143000,3
143050,3
143100,3
143150,3
143200,3
143250,3
143300,3
143350,3
143400,3
143450,3
143500,3
143550,3
143600,3
143650,3
143700,3
143750,3
143800,3
143850,3
143900,3
143950,3
144000,3
144050,3
144100,3
144150,3
144200,3
144250,3
144300,3
144350,3
144400,3
144450,3
144500,3
144550,3
144600,3
144650,3
144700,3
144750,3
144800,3
144850,3
144900,3
144950,3
145000,3
145050,3
145100,3
145150,3
145200,3
145250,3
145300,3
145350,3
145400,3
145450,3
145500,3
145550,3
145600,3
145650,3
145700,3
145750,3
145800,3
145850,3
145900,3
145950,3
146000,3
146050,3
146100,3
146150,3
146200,3
146250,3
146300,3
146350,3
146400,3
146450,3
146500,3
146550,3
146600,3
146650,3
146700,3
146750,3
146800,3
146850,3
146900,3
146950,3
147000,3
147050,3
147100,3
147150,3
